order_item_id,order_id,item_id,quantity,item_price
3409,801,1619,2,116
3410,1279,4215,1,461
3411,1302,3683,2,101
3412,3631,1602,3,356
3413,4742,2307,3,455
3414,3505,4667,4,352
3415,992,3828,3,543
3416,4725,1216,4,450
3417,2526,943,1,246
3418,2430,3932,1,328
3419,4915,1154,1,154
3420,2601,2206,2,335
3421,3161,3750,3,501
3422,2140,261,3,573
3423,377,390,3,463
3424,1105,4741,4,309
3425,2148,4228,4,127
3426,1614,408,1,302
3427,2848,2044,3,112
3428,3468,567,2,527
3429,23,4782,2,185
3430,2704,3371,1,555
3431,4012,1980,4,323
3432,4866,1953,4,555
3433,3349,2007,4,400
3434,3770,3839,1,589
3435,919,2316,1,386
3436,1980,101,3,232
3437,377,4757,3,544
3438,1251,3445,3,182
3439,1197,33,2,536
3440,1671,4332,2,473
3441,3141,4603,3,328
3442,3353,332,2,157
3443,2911,3517,2,170
3444,4966,4582,4,328
3445,1357,4216,4,543
3446,1767,158,1,464
3447,1366,3109,4,420
3448,2365,4946,3,249
3449,3977,2192,4,537
3450,3842,3629,2,361
3451,3245,3783,2,234
3452,544,3822,3,116
3453,3272,2689,3,144
3454,3664,693,4,168
3455,776,1052,4,571
3456,1621,3884,4,233
3457,4313,2923,1,558
3458,532,2099,1,307
3459,4545,2157,3,487
3460,889,134,4,533
3461,1914,3751,2,420
3462,4057,2128,1,109
3463,393,2386,3,311
3464,1622,4528,1,556
3465,3458,4198,4,422
3466,2364,4427,2,227
3467,1349,4472,2,295
3468,2861,2279,3,498
3469,318,1475,1,322
3470,4475,4860,4,490
3471,705,4520,4,314
3472,3772,1049,2,451
3473,1042,416,2,340
3474,2875,4398,4,398
3475,4245,2167,4,273
3476,4654,2379,1,118
3477,2510,662,3,581
3478,4007,4455,1,547
3479,3811,289,1,314
3480,3025,2601,4,348
3481,4791,1726,1,400
3482,4643,575,1,490
3483,2128,717,1,217
3484,4614,3413,2,577
3485,2750,4023,3,313
3486,244,2394,3,347
3487,9,4081,2,237
3488,3655,3063,4,542
3489,2694,1013,4,571
3490,1324,2361,3,431
3491,2297,2134,3,292
3492,2371,1947,4,575
3493,2604,3513,1,480
3494,3534,1352,3,289
3495,393,2898,1,481
3496,1252,3076,3,580
3497,2967,3905,2,317
3498,4665,3256,3,486
3499,4340,2348,2,403
3500,3129,528,1,144
3501,1167,2654,4,241
3502,2567,2975,1,389
3503,3008,2697,1,342
3504,193,1282,1,542
3505,327,4651,2,263
3506,4121,3280,3,202
3507,4198,4017,4,224
3508,663,4827,1,565
3509,4313,3295,1,403
3510,4838,3937,1,148
3511,4026,1045,2,448
3512,4363,3440,2,188
3513,4258,313,2,403
3514,4774,316,3,176
3515,886,2451,3,298
3516,3954,1891,1,430
3517,2295,3619,4,232
3518,3468,4222,2,169
3519,1033,4001,3,395
3520,1472,496,3,188
3521,2645,981,4,547
3522,4072,4840,2,510
3523,1149,4796,3,576
3524,41,2029,4,512
3525,3757,2093,4,567
3526,3757,4932,2,329
3527,3411,2908,2,447
3528,2967,3144,2,548
3529,3797,728,1,139
3530,3281,4194,3,423
3531,3448,1468,4,557
3532,85,1115,1,540
3533,4303,1678,2,465
3534,3419,2044,3,112
3535,4257,2165,3,187
3536,4546,3965,1,285
3537,2164,3115,4,510
3538,4458,4167,1,162
3539,2960,4854,3,231
3540,2231,2844,4,463
3541,2724,2887,1,383
3542,2640,4822,1,104
3543,1031,107,2,597
3544,931,4871,3,284
3545,4859,2342,2,311
3546,2660,4053,2,350
3547,1822,1131,4,157
3548,3810,1110,4,263
3549,1594,3582,3,174
3550,1121,1251,4,466
3551,1682,2642,3,448
3552,1925,3074,4,584
3553,2441,2090,2,402
3554,4564,81,3,579
3555,3443,2536,2,213
3556,1208,916,4,461
3557,1167,262,2,172
3558,62,3320,4,302
3559,163,3041,1,467
3560,4648,4904,2,216
3561,1084,4644,3,358
3562,239,2663,2,461
3563,2616,2995,2,143
3564,2794,1973,3,307
3565,3787,2175,3,508
3566,2041,1328,1,273
3567,3113,4891,4,136
3568,438,3886,4,221
3569,529,840,3,319
3570,105,3837,2,153
3571,4478,3314,4,172
3572,1239,3649,3,300
3573,3977,548,3,535
3574,2265,4163,1,593
3575,151,3667,2,321
3576,1794,4778,1,111
3577,631,2627,1,485
3578,4518,4933,2,520
3579,4742,3877,3,523
3580,1968,1326,2,134
3581,207,3792,1,390
3582,2823,2872,1,562
3583,834,575,2,490
3584,3774,1102,1,522
3585,3742,30,3,191
3586,1501,1376,3,167
3587,2636,2811,2,548
3588,4322,4927,2,236
3589,804,3949,3,599
3590,1858,3805,4,128
3591,3148,4631,4,494
3592,4612,4465,4,429
3593,1847,3732,2,206
3594,4283,4398,3,398
3595,3720,3523,3,327
3596,4035,2355,3,469
3597,2587,3751,3,420
3598,4744,3135,2,330
3599,2066,4933,3,520
3600,4381,1300,3,106
3601,2980,4607,1,491
3602,3971,3066,1,194
3603,2953,887,1,108
3604,4746,1559,1,334
3605,1243,3808,2,529
3606,2692,2986,4,264
3607,1968,3785,1,541
3608,2405,2047,1,536
3609,256,4891,1,136
3610,2656,3458,2,391
3611,1837,3301,4,442
3612,179,3299,3,546
3613,4184,3399,1,274
3614,4941,4373,4,410
3615,3467,4326,3,457
3616,28,2061,1,383
3617,2745,1527,2,496
3618,54,3695,2,533
3619,321,4711,2,110
3620,3631,2151,3,311
3621,3306,2157,2,487
3622,3825,2424,4,174
3623,332,2795,3,194
3624,1718,4244,2,126
3625,3544,3043,4,231
3626,317,4092,4,111
3627,3552,3079,1,384
3628,2909,3235,1,327
3629,2918,436,4,144
3630,4317,1458,1,320
3631,1363,2373,1,234
3632,148,2205,3,198
3633,1733,112,2,404
3634,2629,3035,3,128
3635,4574,1097,3,584
3636,4019,1297,1,575
3637,1210,958,2,293
3638,170,4832,3,399
3639,1568,4969,3,334
3640,4397,4087,3,160
3641,3436,94,3,396
3642,1878,2767,2,314
3643,4053,668,1,269
3644,3036,515,4,237
3645,3249,1244,1,278
3646,3874,3077,4,480
3647,2192,4290,3,251
3648,523,2102,4,347
3649,3553,3024,2,557
3650,2707,812,2,417
3651,2533,1521,3,479
3652,822,1479,2,426
3653,3509,3864,3,223
3654,195,2002,4,507
3655,466,1032,1,210
3656,3026,2139,1,197
3657,3148,4442,4,390
3658,2538,3070,1,535
3659,100,351,3,303
3660,116,4306,4,407
3661,4476,2306,3,245
3662,2872,4792,1,340
3663,2111,1265,3,253
3664,1272,1558,2,364
3665,2691,4961,1,410
3666,1435,786,2,574
3667,1903,3907,2,138
3668,3024,4207,4,443
3669,2776,3434,4,188
3670,2594,2308,3,519
3671,4940,666,3,274
3672,4394,561,1,426
3673,4392,3658,3,458
3674,3599,4149,3,177
3675,4211,4998,4,309
3676,4048,2192,4,537
3677,2927,1543,2,575
3678,3214,2851,3,112
3679,2667,718,4,135
3680,1827,3140,1,498
3681,1026,2921,3,158
3682,786,655,1,246
3683,4131,1132,2,257
3684,1801,1776,2,525
3685,3290,3223,4,258
3686,361,3812,4,295
3687,4390,1750,2,304
3688,3398,3211,1,265
3689,1227,2728,2,289
3690,2641,2537,2,377
3691,3650,1082,4,349
3692,4357,4184,3,555
3693,3204,3042,4,216
3694,1801,2342,4,311
3695,3397,3202,1,415
3696,1417,2088,2,292
3697,4498,1080,3,212
3698,336,2760,3,565
3699,3010,291,4,111
3700,1962,4803,4,419
3701,844,3424,2,488
3702,1641,3167,1,599
3703,4141,3500,2,157
3704,1125,4895,3,583
3705,4712,844,1,315
3706,2310,914,4,237
3707,765,4440,4,336
3708,1701,3991,3,164
3709,2340,977,2,583
3710,3728,3327,1,502
3711,4630,2093,2,567
3712,1093,1201,2,264
3713,1605,1649,2,301
3714,1270,122,4,389
3715,4671,4371,3,315
3716,4333,960,1,499
3717,3403,3816,1,441
3718,531,4408,3,224
3719,2791,1353,1,347
3720,2513,688,1,148
3721,1253,2330,2,511
3722,3942,856,2,402
3723,2430,4437,3,556
3724,4223,22,1,493
3725,658,2005,3,239
3726,1865,3953,3,584
3727,1169,3887,3,420
3728,2601,970,3,485
3729,2487,3779,2,293
3730,2456,345,4,373
3731,2844,1730,3,505
3732,1731,3332,1,324
3733,3812,4296,4,147
3734,4043,3608,2,408
3735,3239,3308,4,384
3736,2690,540,4,223
3737,3334,2294,2,135
3738,3333,2061,3,383
3739,1199,3639,4,432
3740,1381,1489,2,312
3741,4866,286,2,476
3742,1191,1238,4,388
3743,1343,113,2,444
3744,1655,4434,4,116
3745,4754,90,4,143
3746,3407,2807,2,565
3747,989,1500,2,575
3748,3546,1054,2,120
3749,3217,1564,4,132
3750,1078,357,1,574
3751,122,3727,2,286
3752,3196,4555,2,154
3753,2215,471,3,331
3754,2992,2915,2,571
3755,834,2987,4,325
3756,1679,2621,2,330
3757,2070,3263,3,526
3758,1885,1142,1,551
3759,4057,4404,1,567
3760,1963,4660,2,182
3761,4024,1039,1,197
3762,408,3868,4,581
3763,4578,3551,1,105
3764,2370,4706,4,146
3765,2163,55,1,364
3766,2320,1302,1,352
3767,3240,4509,4,266
3768,1893,3912,4,476
3769,2298,3468,2,456
3770,3839,1495,4,405
3771,1490,4134,2,109
3772,2053,3704,3,506
3773,4010,4866,4,372
3774,1901,183,2,304
3775,1822,1237,2,467
3776,2911,4222,1,169
3777,4361,4236,4,386
3778,1273,621,1,476
3779,1887,1545,2,266
3780,1833,4128,4,503
3781,2867,235,2,178
3782,697,73,1,334
3783,4837,4568,2,380
3784,2365,1790,2,584
3785,4870,628,1,222
3786,4215,668,4,269
3787,1770,4024,1,338
3788,2842,594,4,115
3789,2250,2667,4,287
3790,3125,3813,3,421
3791,2365,2340,2,449
3792,3745,3360,4,183
3793,1118,2261,4,549
3794,3164,4263,1,133
3795,813,969,4,216
3796,38,2028,4,422
3797,2461,179,1,450
3798,4339,2052,4,142
3799,3720,4432,2,206
3800,855,195,2,247
3801,3947,3536,1,280
3802,2249,2941,4,358
3803,2355,2818,2,231
3804,4043,3629,3,361
3805,1798,1232,1,271
3806,175,3699,1,300
3807,1713,1960,2,364
3808,3020,1527,1,496
3809,3064,2178,4,220
3810,672,3073,2,525
3811,694,3520,3,119
3812,548,1696,4,419
3813,1123,4120,3,424
3814,3298,377,3,188
3815,3987,779,1,279
3816,2597,3344,3,520
3817,4369,3596,4,396
3818,3024,2500,2,184
3819,784,4996,2,576
3820,1210,587,3,581
3821,940,1055,3,226
3822,4548,3000,2,433
3823,1529,610,3,160
3824,94,2177,4,358
3825,1331,2501,3,182
3826,1762,807,3,457
3827,2222,2484,4,350
3828,2743,2700,2,256
3829,1097,1352,2,289
3830,2104,109,3,334
3831,2743,526,2,388
3832,4730,1499,4,218
3833,2292,950,3,318
3834,4300,1668,3,417
3835,3663,3185,3,240
3836,16,4948,1,550
3837,126,606,1,528
3838,3423,2395,4,150
3839,4175,1625,3,450
3840,3573,4918,4,204
3841,789,4403,1,560
3842,2353,1058,3,220
3843,1512,1369,1,512
3844,4221,1672,3,478
3845,4714,4634,4,246
3846,4838,3739,4,344
3847,3718,928,4,530
3848,81,3626,1,349
3849,1645,2737,4,322
3850,175,705,2,564
3851,676,283,2,341
3852,348,3830,4,535
3853,1913,3684,4,173
3854,1391,971,1,550
3855,1559,4073,3,506
3856,1439,489,1,528
3857,2926,3107,1,352
3858,4820,2854,4,557
3859,4704,2090,2,402
3860,3793,170,2,480
3861,358,4017,2,224
3862,3398,1593,1,134
3863,1089,4964,2,444
3864,293,566,2,531
3865,991,1418,4,228
3866,3403,3368,2,488
3867,2577,385,3,380
3868,820,2646,4,339
3869,3491,3136,3,522
3870,4226,4177,1,531
3871,3621,3257,2,227
3872,3429,238,1,198
3873,2508,3441,1,335
3874,4689,4833,2,157
3875,2990,4936,4,436
3876,1925,1933,1,346
3877,4710,3162,2,213
3878,4635,2577,2,269
3879,4357,4184,3,555
3880,3645,2072,1,388
3881,3208,332,1,157
3882,2657,3130,2,389
3883,1685,2512,3,399
3884,1251,3050,4,278
3885,1813,4285,3,512
3886,1843,3536,1,280
3887,228,353,3,309
3888,3899,3123,1,171
3889,2306,2032,4,202
3890,2874,860,1,528
3891,3292,2927,4,203
3892,1260,4263,4,133
3893,3461,4045,4,257
3894,2393,4197,3,286
3895,2698,4621,4,551
3896,2515,1171,2,541
3897,4285,4584,1,218
3898,3440,2129,1,102
3899,3170,2628,1,495
3900,665,4918,1,204
3901,4117,3634,4,490
3902,1184,1606,3,165
3903,4525,2934,3,241
3904,2633,72,3,122
3905,3066,2293,3,294
3906,1890,4675,1,268
3907,3119,1234,2,231
3908,4319,194,2,278
3909,960,4634,3,246
3910,158,4428,1,241
3911,2008,3583,4,286
3912,4897,4389,3,211
3913,722,730,4,125
3914,1255,36,4,448
3915,2346,245,4,488
3916,4541,3467,2,591
3917,105,3768,3,234
3918,1662,4286,1,463
3919,4979,1782,1,338
3920,1092,2855,1,324
3921,538,1216,3,450
3922,2721,616,2,500
3923,4897,4164,4,296
3924,1065,454,1,435
3925,1572,3305,2,339
3926,3016,1532,4,234
3927,3447,4562,4,126
3928,1430,1776,2,525
3929,242,2490,3,236
3930,1363,1150,3,109
3931,2068,3707,2,282
3932,1879,4229,4,466
3933,2889,4988,1,238
3934,301,4492,1,280
3935,4261,2138,3,417
3936,2829,83,1,284
3937,3763,1524,4,556
3938,3689,3381,2,505
3939,2401,2580,4,382
3940,3159,4937,1,240
3941,1021,1108,4,241
3942,1550,2075,3,590
3943,2919,4475,2,549
3944,878,1925,2,191
3945,3081,4313,1,545
3946,3535,381,1,388
3947,3608,637,4,175
3948,1321,800,4,175
3949,3104,3784,2,416
3950,4527,4013,3,583
3951,2837,2556,3,403
3952,2118,283,1,341
3953,1135,4310,3,363
3954,3161,1180,2,312
3955,4098,2047,3,536
3956,3128,855,2,279
3957,2718,617,1,410
3958,2592,3231,4,416
3959,190,2089,3,450
3960,2770,3874,2,274
3961,3555,4615,1,433
3962,3380,1029,2,132
3963,4118,1045,3,448
3964,3558,646,2,353
3965,1570,941,1,295
3966,3926,4338,1,479
3967,1488,343,4,314
3968,568,1667,4,343
3969,3824,2465,3,256
3970,3505,38,1,537
3971,2623,4432,3,206
3972,4902,2161,1,453
3973,914,251,3,234
3974,4864,3417,1,384
3975,48,3946,3,469
3976,744,264,2,330
3977,2734,4995,4,419
3978,2673,4677,2,104
3979,4477,1415,4,574
3980,4406,1622,3,412
3981,542,1754,1,264
3982,4863,562,1,145
3983,1207,3583,3,286
3984,184,1158,1,331
3985,4010,1766,3,380
3986,1982,4157,2,114
3987,4735,3836,3,500
3988,4690,3542,1,386
3989,1257,3130,1,389
3990,2752,3257,3,227
3991,4097,3104,3,181
3992,3577,4753,3,476
3993,4815,4265,3,442
3994,3781,1046,4,331
3995,283,2858,4,346
3996,3601,1103,2,568
3997,1210,2736,4,533
3998,441,387,1,521
3999,3808,1613,4,562
4000,4735,1566,4,188
4001,474,3356,1,436
4002,1858,2377,4,420
4003,2780,2508,3,358
4004,4756,2201,4,238
4005,4388,4005,4,407
4006,4343,2773,4,589
4007,1942,807,3,457
4008,4284,3784,3,416
4009,1547,3030,2,465
4010,3356,641,2,142
4011,557,4087,3,160
4012,4343,2996,1,360
4013,3478,2239,2,338
4014,3231,2100,4,542
4015,3339,2643,4,556
4016,1827,2389,4,586
4017,2199,4113,1,487
4018,3357,4086,2,231
4019,4076,242,3,312
4020,4220,3750,3,501
4021,3812,4747,1,519
4022,1895,1435,3,494
4023,1753,4390,1,122
4024,4755,1434,3,203
4025,3802,4769,3,492
4026,2656,1440,1,496
4027,3519,4278,3,177
4028,1481,2969,2,223
4029,2579,4888,3,518
4030,4821,4763,4,217
4031,1554,4822,1,104
4032,646,4449,3,172
4033,1827,4165,2,475
4034,1550,477,3,489
4035,1699,4421,3,408
4036,3571,3566,4,121
4037,4614,1319,2,277
4038,3427,4179,3,558
4039,3705,3658,3,458
4040,3225,1289,4,537
4041,4425,269,1,167
4042,4786,2936,1,215
4043,4575,4397,1,127
4044,391,1022,4,329
4045,4508,90,1,143
4046,1282,1926,2,368
4047,4965,4456,1,259
4048,507,3074,1,584
4049,1723,3248,3,548
4050,958,1149,2,248
4051,1735,4823,4,498
4052,763,1603,2,361
4053,2556,1803,1,455
4054,2612,5,3,172
4055,3694,2165,4,187
4056,1760,3062,2,179
4057,2890,431,2,128
4058,1343,390,1,463
4059,4081,3551,1,105
4060,1637,3543,4,152
4061,3510,1374,1,305
4062,550,4840,3,510
4063,2006,4180,4,442
4064,2184,2649,1,516
4065,2566,3299,4,546
4066,759,453,2,573
4067,324,323,4,138
4068,1926,4015,2,190
4069,111,1989,4,144
4070,1824,1129,1,164
4071,3622,1110,2,263
4072,1139,2551,4,522
4073,1721,506,3,380
4074,724,1180,1,312
4075,2413,496,4,188
4076,767,386,4,497
4077,4928,3535,2,246
4078,3382,3615,2,401
4079,2161,4772,1,315
4080,1294,1897,2,594
4081,2368,3855,4,298
4082,4018,3518,4,519
4083,4271,2335,2,534
4084,1959,4297,1,211
4085,4222,811,3,262
4086,995,883,4,105
4087,1852,1403,4,273
4088,2977,3795,2,244
4089,3872,1289,3,537
4090,3224,898,4,134
4091,4011,2405,3,226
4092,4295,1217,3,422
4093,1223,2956,4,471
4094,4783,4023,3,313
4095,1477,2954,3,347
4096,4878,3571,2,257
4097,941,1089,2,380
4098,3252,317,3,333
4099,818,3819,1,119
4100,3917,4555,3,154
4101,2071,395,4,454
4102,637,1574,1,419
4103,4807,3954,2,599
4104,2377,1063,1,269
4105,3676,2197,2,587
4106,3402,2424,1,174
4107,2521,2414,3,420
4108,2526,4552,2,403
4109,2636,4372,4,418
4110,4215,3582,1,174
4111,260,4259,3,497
4112,2997,1643,1,557
4113,756,4896,1,225
4114,4102,4276,4,532
4115,66,1543,1,575
4116,4078,2900,4,165
4117,2779,2035,2,218
4118,1170,1479,4,426
4119,4125,1012,4,379
4120,1667,1432,2,355
4121,660,3257,4,227
4122,4996,457,3,128
4123,5000,3065,1,489
4124,3542,4052,4,545
4125,361,3577,1,126
4126,3798,2293,4,294
4127,2074,4880,2,418
4128,3362,1139,2,459
4129,2119,2546,1,436
4130,3934,1361,1,276
4131,3761,3191,1,438
4132,177,56,2,412
4133,4041,4520,1,314
4134,1313,3192,4,402
4135,4671,4146,4,316
4136,4000,3437,1,365
4137,3048,1960,2,364
4138,531,2130,4,577
4139,3556,4978,2,483
4140,3506,238,2,198
4141,4589,3040,2,227
4142,3418,389,1,359
4143,3651,3407,2,522
4144,1262,685,2,367
4145,2887,3984,1,158
4146,4943,187,3,366
4147,4389,2744,4,331
4148,256,3429,1,435
4149,1779,2411,4,190
4150,4761,3235,1,327
4151,4361,3389,1,577
4152,1981,2935,1,142
4153,1588,4372,4,418
4154,3553,4921,1,450
4155,401,3970,1,248
4156,4873,3995,1,411
4157,3638,4573,4,385
4158,1215,3250,3,426
4159,1148,2752,1,278
4160,3949,1576,1,375
4161,2451,1260,1,479
4162,3394,1057,1,534
4163,3143,545,1,135
4164,874,330,3,410
4165,374,2170,2,208
4166,1195,1579,2,141
4167,3528,3007,1,148
4168,4958,2524,4,570
4169,3482,2790,3,474
4170,4397,4223,3,411
4171,2150,2916,3,189
4172,2058,1773,2,212
4173,3113,2139,4,197
4174,2418,1957,2,222
4175,126,2073,3,380
4176,2833,2397,2,582
4177,4479,2816,2,562
4178,450,873,1,541
4179,4619,4342,1,266
4180,1010,257,1,372
4181,3779,4918,3,204
4182,942,4033,1,376
4183,3604,4886,3,365
4184,3981,3261,1,584
4185,4369,694,3,466
4186,502,4835,2,401
4187,3819,4038,4,536
4188,1251,4815,3,487
4189,2389,556,2,590
4190,2320,3957,1,447
4191,3196,1278,2,382
4192,2958,4210,2,360
4193,1197,948,4,500
4194,3275,4581,1,444
4195,1057,4374,3,513
4196,2259,398,3,316
4197,4909,222,3,215
4198,3049,2366,1,233
4199,3123,1778,3,471
4200,1907,4061,4,279
4201,2940,3955,2,296
4202,3479,3523,1,327
4203,541,4439,3,474
4204,518,775,2,561
4205,4229,340,2,556
4206,424,7,4,531
4207,858,1297,3,575
4208,4178,288,1,196
4209,2837,893,2,430
4210,1753,717,4,217
4211,1667,4280,2,530
4212,1864,1854,4,316
4213,4462,570,4,159
4214,2414,4719,2,521
4215,2119,643,2,516
4216,4422,3673,3,513
4217,1350,4081,1,237
4218,2892,3329,4,396
4219,1071,2552,4,153
4220,1754,110,2,240
4221,2137,3651,2,267
4222,3859,3220,2,459
4223,1421,732,1,451
4224,3488,4310,2,363
4225,2942,3044,4,388
4226,4266,568,4,335
4227,1389,3049,4,351
4228,620,2872,1,562
4229,3400,1358,1,244
4230,1257,4943,1,516
4231,4778,1072,1,174
4232,3719,2247,3,210
4233,1011,2556,3,403
4234,2684,2377,3,420
4235,426,1921,2,122
4236,4025,124,1,274
4237,217,75,1,257
4238,610,1989,3,144
4239,4454,157,3,159
4240,186,3084,1,515
4241,725,3819,3,119
4242,4966,4039,2,347
4243,824,3692,2,440
4244,1768,3980,2,490
4245,1978,83,4,284
4246,4775,4789,4,150
4247,3890,3066,1,194
4248,1185,2234,4,507
4249,4380,1785,3,210
4250,184,2091,2,390
4251,3609,4169,2,560
4252,3767,4013,4,583
4253,1620,1878,2,450
4254,4327,2315,2,362
4255,2436,1464,2,348
4256,735,3993,3,401
4257,158,2915,4,571
4258,1342,3525,2,118
4259,3493,3373,2,360
4260,3255,1342,2,239
4261,1076,3935,1,517
4262,1862,2702,3,183
4263,2630,4045,4,257
4264,5000,34,2,305
4265,2965,2146,3,243
4266,889,4806,2,381
4267,1134,1280,4,586
4268,4239,405,4,311
4269,4303,4712,1,116
4270,166,1925,1,191
4271,3757,1858,1,244
4272,4490,882,1,248
4273,121,2882,2,345
4274,2998,2903,3,299
4275,4509,1598,2,394
4276,3212,1940,1,122
4277,1976,1246,1,128
4278,3156,440,2,466
4279,421,4628,2,471
4280,1730,2825,3,292
4281,2836,116,3,207
4282,4364,4501,4,409
4283,2086,1279,3,361
4284,2386,297,3,459
4285,1778,2949,1,508
4286,2378,2606,1,431
4287,4295,1095,4,285
4288,2858,4812,4,267
4289,4101,1075,3,192
4290,1456,16,3,374
4291,989,1528,4,537
4292,4991,51,4,487
4293,1891,3200,1,211
4294,2483,3242,4,308
4295,650,1604,1,280
4296,1829,3037,1,595
4297,2429,2786,4,434
4298,4675,1993,4,511
4299,2318,2954,3,347
4300,47,932,3,424
4301,4461,2016,1,538
4302,2116,4614,1,407
4303,2255,2139,4,197
4304,73,4290,2,251
4305,3458,3401,2,474
4306,2023,1088,4,591
4307,4086,4037,1,148
4308,2078,226,1,239
4309,1027,445,2,291
4310,1544,2382,3,402
4311,4617,4042,1,527
4312,4497,3135,4,330
4313,2037,1903,1,228
4314,4750,4593,1,541
4315,848,3655,3,289
4316,4081,3604,2,270
4317,1496,1483,3,340
4318,935,245,4,488
4319,1396,2112,4,404
4320,539,4049,3,227
4321,3420,805,4,572
4322,71,932,4,424
4323,256,1761,1,412
4324,2195,3117,4,591
4325,902,25,1,208
4326,670,4396,4,377
4327,1884,74,2,230
4328,140,4248,3,206
4329,2703,4071,2,208
4330,2669,3163,3,225
4331,1447,4188,1,248
4332,2919,2920,2,136
4333,3904,2795,3,194
4334,4160,1411,1,530
4335,1295,3487,4,408
4336,868,3613,4,156
4337,2883,4781,1,507
4338,4609,4468,3,380
4339,1417,1066,1,396
4340,3073,3996,3,290
4341,3333,3759,3,405
4342,4964,611,3,390
4343,4874,4216,4,543
4344,2583,1839,3,123
4345,359,2096,1,537
4346,1501,3574,4,146
4347,1939,473,3,285
4348,815,1157,4,279
4349,596,3191,4,438
4350,227,4420,3,530
4351,2996,52,3,371
4352,3836,2184,1,392
4353,4913,1428,4,258
4354,3319,2217,2,288
4355,2065,1824,4,471
4356,2352,4456,3,259
4357,1538,68,2,201
4358,1365,3815,2,206
4359,2829,1174,3,139
4360,1085,4577,4,165
4361,267,4317,2,133
4362,1271,261,2,573
4363,35,2314,4,181
4364,4882,3531,3,476
4365,68,1650,4,381
4366,189,677,4,157
4367,4137,3940,1,222
4368,4704,4339,2,467
4369,683,1936,3,553
4370,2955,1679,3,527
4371,3139,1193,2,369
4372,1332,2623,2,251
4373,3191,666,2,274
4374,853,4863,3,580
4375,3059,1602,4,356
4376,757,1910,4,170
4377,3997,188,3,381
4378,1695,705,4,564
4379,1308,3368,1,488
4380,2596,4788,1,300
4381,1219,3454,3,596
4382,484,1367,4,249
4383,4684,2650,1,547
4384,3989,335,4,578
4385,3550,4834,2,436
4386,1122,2385,4,326
4387,282,356,1,392
4388,630,1923,1,144
4389,2467,4328,3,236
4390,4319,3339,3,239
4391,4176,796,2,184
4392,4922,190,1,293
4393,2730,4144,3,521
4394,3465,814,3,352
4395,2382,2103,3,241
4396,2937,3411,2,242
4397,1352,2167,2,273
4398,2306,2251,1,355
4399,3439,1680,2,464
4400,837,2059,1,208
4401,3450,4355,1,135
4402,4551,4394,1,579
4403,2067,1221,3,215
4404,3002,1628,4,525
4405,433,2381,3,218
4406,4348,1400,3,428
4407,4892,134,2,533
4408,3915,2164,3,308
4409,3634,2710,1,397
4410,2958,1280,4,586
4411,2786,553,2,265
4412,221,4789,4,150
4413,2161,2087,2,569
4414,4656,3895,3,236
4415,2245,4576,3,103
4416,3809,2974,3,210
4417,780,1154,3,154
4418,2263,4159,2,175
4419,4732,955,2,464
4420,1040,2578,1,465
4421,2281,3789,2,199
4422,1804,3069,2,506
4423,1389,236,3,299
4424,3509,3752,1,163
4425,2119,3644,4,144
4426,3784,1109,2,415
4427,4056,1797,4,461
4428,1583,3474,3,404
4429,4018,1391,3,135
4430,3446,3132,4,489
4431,458,2212,4,422
4432,4307,4978,1,483
4433,2819,2642,2,448
4434,3332,3229,2,397
4435,677,927,2,379
4436,2143,2922,2,187
4437,1414,2957,1,545
4438,906,3828,3,543
4439,3392,3446,4,516
4440,3992,4039,3,347
4441,2223,121,1,183
4442,112,966,2,378
4443,3380,2050,3,161
4444,3874,4214,2,360
4445,3152,3720,4,208
4446,1945,3914,3,596
4447,2501,4735,2,449
4448,413,3825,1,181
4449,4069,4470,4,388
4450,2652,3180,2,597
4451,186,3371,2,555
4452,1577,3505,1,506
4453,3159,4042,4,527
4454,4078,1924,1,568
4455,51,3817,4,488
4456,1170,3092,2,272
4457,4451,1777,2,402
4458,36,772,4,411
4459,277,4657,2,532
4460,2465,3578,3,568
4461,889,1539,2,286
4462,404,2868,4,405
4463,4610,3550,3,583
4464,2614,804,4,229
4465,2489,4777,3,480
4466,3986,3270,3,157
4467,3040,179,1,450
4468,2123,615,1,504
4469,1173,1755,3,130
4470,4610,47,3,388
4471,2588,3684,3,173
4472,290,2535,1,324
4473,2229,216,1,182
4474,2314,2940,1,516
4475,4179,2900,3,165
4476,1885,2877,3,343
4477,3837,1237,4,467
4478,1584,1008,2,134
4479,1670,4830,2,105
4480,2247,2139,1,197
4481,648,4411,1,261
4482,3155,2160,2,203
4483,266,3185,1,240
4484,3489,374,3,440
4485,2918,1287,2,449
4486,2779,368,3,223
4487,4957,4474,2,196
4488,19,4925,2,227
4489,3602,4921,1,450
4490,4467,3926,3,142
4491,3095,4770,3,135
4492,3828,3117,4,591
4493,4715,1295,3,329
4494,643,3977,3,512
4495,1546,174,1,488
4496,2427,4132,4,125
4497,817,4398,3,398
4498,2872,4982,1,160
4499,2138,2081,2,347
4500,2192,3835,3,332
4501,2669,2430,1,386
4502,864,2774,2,395
4503,4300,693,3,168
4504,3628,4691,3,552
4505,3592,3030,1,465
4506,3373,874,2,424
4507,1931,4415,2,120
4508,2201,3097,2,129
4509,529,758,2,187
4510,4063,3625,3,227
4511,4435,2107,2,321
4512,3584,4273,1,471
4513,1533,1566,1,188
4514,556,3117,3,591
4515,3893,3524,1,445
