item_id,restaurant_id,item_name,category,price
2544,3263,Its,Veg,489
2545,1027,Anything,Non-Veg,280
2546,2990,Article,Veg,436
2547,2225,Artist,Non-Veg,450
2548,2921,Quickly,Non-Veg,244
2549,4316,South,Veg,414
2550,4269,American,Non-Veg,324
2551,2784,There,Non-Veg,522
2552,1414,Especially,Veg,153
2553,4598,Down,Non-Veg,481
2554,3649,Successful,Non-Veg,531
2555,2809,Wear,Non-Veg,520
2556,3332,Investment,Non-Veg,403
2557,2179,Hit,Non-Veg,167
2558,798,Some,Veg,206
2559,2847,Attention,Veg,433
2560,930,Bit,Non-Veg,176
2561,4819,Station,Non-Veg,126
2562,3092,Raise,Veg,443
2563,2263,Sea,Veg,254
2564,1334,Foreign,Veg,171
2565,1275,Provide,Veg,546
2566,4584,Sit,Veg,279
2567,3481,Wife,Veg,146
2568,3343,Participant,Non-Veg,341
2569,1218,Among,Non-Veg,458
2570,1465,Simple,Non-Veg,376
2571,4409,With,Non-Veg,470
2572,4175,Who,Non-Veg,412
2573,4771,Little,Veg,204
2574,14,Happen,Veg,558
2575,2294,Require,Veg,194
2576,2046,Really,Veg,318
2577,1038,Well,Veg,269
2578,4129,Minute,Veg,465
2579,1460,Attorney,Non-Veg,531
2580,257,Address,Non-Veg,382
2581,4130,Care,Veg,227
2582,4074,Will,Non-Veg,299
2583,1284,Why,Veg,516
2584,3488,Medical,Non-Veg,431
2585,2185,Easy,Veg,134
2586,359,As,Veg,453
2587,3792,Nothing,Non-Veg,243
2588,4850,Imagine,Veg,391
2589,3188,Next,Non-Veg,165
2590,4500,Five,Non-Veg,559
2591,1226,Difficult,Veg,318
2592,2298,Lead,Veg,155
2593,278,Recently,Veg,244
2594,4208,Instead,Non-Veg,503
2595,1987,Ten,Non-Veg,312
2596,3545,Success,Veg,193
2597,2794,Expert,Veg,205
2598,392,Remember,Veg,183
2599,969,Build,Veg,235
2600,2191,Cell,Veg,245
2601,2229,Huge,Veg,348
2602,2627,Raise,Veg,117
2603,2846,Late,Non-Veg,501
2604,4365,Mention,Non-Veg,224
2605,3308,Purpose,Veg,101
2606,2601,Structure,Veg,431
2607,2681,Like,Non-Veg,579
2608,4371,Home,Veg,589
2609,4839,Seem,Non-Veg,299
2610,86,Deep,Non-Veg,534
2611,3135,Sit,Veg,237
2612,4500,Sort,Non-Veg,302
2613,2240,Page,Non-Veg,497
2614,3365,Whether,Veg,381
2615,2046,Vote,Veg,402
2616,1055,Campaign,Non-Veg,129
2617,3402,Outside,Veg,155
2618,3730,Early,Non-Veg,218
2619,2670,Rock,Non-Veg,525
2620,276,Provide,Non-Veg,231
2621,4747,Capital,Non-Veg,330
2622,4091,Common,Non-Veg,494
2623,1106,Major,Non-Veg,251
2624,4682,I,Veg,569
2625,2933,Improve,Veg,550
2626,129,Try,Veg,520
2627,4352,Education,Veg,485
2628,4327,Give,Non-Veg,495
2629,3569,Someone,Non-Veg,120
2630,2403,Top,Non-Veg,552
2631,1648,Any,Non-Veg,554
2632,3557,Keep,Non-Veg,547
2633,3892,Century,Veg,167
2634,2194,Identify,Veg,225
2635,2048,Certain,Veg,142
2636,3105,Move,Non-Veg,281
2637,4356,Certainly,Non-Veg,588
2638,2135,Game,Veg,199
2639,843,Staff,Non-Veg,478
2640,1972,Need,Non-Veg,545
2641,4361,Area,Veg,569
2642,3904,Though,Non-Veg,448
2643,3614,Minute,Veg,556
2644,392,Whose,Veg,573
2645,2280,Read,Veg,495
2646,901,Kid,Veg,339
2647,4684,Create,Non-Veg,484
2648,2495,Open,Non-Veg,299
2649,1153,Security,Non-Veg,516
2650,1295,Go,Veg,547
2651,466,Authority,Non-Veg,215
2652,2176,Discover,Veg,214
2653,3246,Production,Non-Veg,551
2654,488,Painting,Non-Veg,241
2655,2939,Data,Veg,218
2656,2627,Art,Non-Veg,192
2657,950,Again,Veg,497
2658,4502,Argue,Veg,108
2659,1050,Modern,Non-Veg,172
2660,4076,As,Non-Veg,125
2661,4460,Safe,Non-Veg,532
2662,1391,Under,Non-Veg,338
2663,1084,Activity,Veg,461
2664,4647,Democratic,Veg,244
2665,1659,Cold,Non-Veg,588
2666,4388,Be,Non-Veg,167
2667,1818,Design,Non-Veg,287
2668,191,When,Veg,465
2669,461,Few,Non-Veg,230
2670,2522,School,Veg,320
2671,3477,Together,Non-Veg,380
2672,2706,Take,Non-Veg,376
2673,4367,Much,Veg,239
2674,1158,Event,Veg,153
2675,4267,During,Non-Veg,100
2676,28,Stand,Veg,227
2677,4232,Call,Veg,100
2678,2973,Leader,Non-Veg,272
2679,3025,Tree,Veg,529
2680,4984,Will,Veg,531
2681,1265,Beat,Non-Veg,490
2682,856,Agreement,Non-Veg,365
2683,4026,Better,Veg,498
2684,1252,Join,Non-Veg,395
2685,4605,Decision,Veg,355
2686,3871,Do,Veg,494
2687,1327,Bit,Veg,539
2688,1026,Change,Non-Veg,273
2689,362,Himself,Veg,144
2690,1219,Personal,Veg,442
2691,606,Man,Veg,240
2692,1671,No,Non-Veg,126
2693,4812,Citizen,Non-Veg,332
2694,2298,Mother,Non-Veg,308
2695,2195,Hundred,Veg,149
2696,4444,Economic,Veg,160
2697,1278,Suffer,Non-Veg,342
2698,399,Across,Veg,368
2699,2173,Cultural,Veg,239
2700,2811,Others,Veg,256
2701,2653,Natural,Veg,184
2702,2940,Someone,Non-Veg,183
2703,822,Information,Non-Veg,375
2704,4998,Run,Non-Veg,130
2705,945,Land,Veg,107
2706,3479,Way,Veg,379
2707,2780,Article,Non-Veg,302
2708,4430,Want,Non-Veg,522
2709,4451,Kind,Non-Veg,132
2710,1197,Meet,Veg,397
2711,1213,Religious,Non-Veg,242
2712,824,Study,Veg,551
2713,1897,Analysis,Non-Veg,548
2714,4264,Range,Veg,515
2715,2416,Worry,Veg,494
2716,536,Very,Non-Veg,449
2717,3011,Support,Veg,136
2718,2628,Form,Veg,246
2719,3778,Television,Non-Veg,534
2720,950,Decide,Non-Veg,327
2721,3509,Picture,Non-Veg,133
2722,4303,Form,Veg,554
2723,544,Up,Veg,543
2724,3901,Film,Non-Veg,336
2725,3754,Blood,Non-Veg,311
2726,4225,More,Veg,408
2727,2083,Enough,Non-Veg,239
2728,2867,Why,Non-Veg,289
2729,2247,Itself,Veg,195
2730,1837,Begin,Veg,293
2731,77,Difficult,Non-Veg,569
2732,369,Federal,Veg,460
2733,4622,Military,Veg,403
2734,349,Control,Non-Veg,395
2735,4602,Dinner,Non-Veg,251
2736,4739,Trouble,Non-Veg,533
2737,4334,Fact,Veg,322
2738,1456,Weight,Non-Veg,295
2739,2186,Serve,Veg,187
2740,3812,Late,Non-Veg,398
2741,3273,Situation,Veg,116
2742,3683,Improve,Veg,587
2743,1847,Production,Non-Veg,310
2744,1855,Because,Veg,331
2745,2986,Give,Non-Veg,457
2746,4451,Bring,Non-Veg,282
2747,2626,Another,Veg,261
2748,2895,Might,Veg,466
2749,559,Billion,Veg,580
2750,2897,Good,Non-Veg,169
2751,1918,Cup,Non-Veg,159
2752,1255,Brother,Non-Veg,278
2753,1682,Speech,Non-Veg,583
2754,1815,Its,Non-Veg,176
2755,663,Issue,Non-Veg,594
2756,4117,Degree,Veg,556
2757,3326,Certain,Non-Veg,134
2758,1242,I,Non-Veg,517
2759,3144,Fund,Non-Veg,115
2760,3038,Region,Non-Veg,565
2761,162,Involve,Veg,501
2762,4226,Seek,Veg,393
2763,1951,North,Veg,597
2764,4321,Agent,Non-Veg,270
2765,1782,Focus,Non-Veg,131
2766,4676,Beautiful,Non-Veg,362
2767,1478,Million,Veg,314
2768,3031,Less,Non-Veg,570
2769,3987,Machine,Non-Veg,145
2770,107,Just,Veg,288
2771,2669,Generation,Veg,373
2772,4936,Child,Non-Veg,170
2773,1165,Whose,Veg,589
2774,1158,Chair,Non-Veg,395
2775,2247,Manage,Non-Veg,187
2776,667,Consumer,Veg,433
2777,2127,Item,Non-Veg,533
2778,2942,Stand,Veg,360
2779,512,Environment,Veg,593
2780,250,She,Non-Veg,281
2781,889,Keep,Veg,441
2782,1024,Toward,Non-Veg,541
2783,4695,Moment,Non-Veg,121
2784,4849,Or,Veg,173
2785,600,Night,Veg,189
2786,3023,Material,Veg,434
2787,2531,Military,Non-Veg,265
2788,2884,Scientist,Non-Veg,588
2789,2065,Recognize,Non-Veg,333
2790,1759,Hard,Non-Veg,474
2791,3570,Visit,Non-Veg,532
2792,1243,Choose,Non-Veg,228
2793,4330,Note,Non-Veg,433
2794,2296,Character,Veg,391
2795,1926,Science,Non-Veg,194
2796,2063,Present,Non-Veg,127
2797,3396,Season,Veg,453
2798,441,Hot,Non-Veg,134
2799,2744,Anyone,Non-Veg,543
2800,7,Argue,Veg,330
2801,1587,Individual,Non-Veg,417
2802,826,Exactly,Veg,442
2803,3825,Certain,Non-Veg,529
2804,1269,Need,Non-Veg,463
2805,3437,Ok,Veg,566
2806,3439,Deal,Veg,224
2807,1311,Herself,Non-Veg,565
2808,4034,Life,Non-Veg,178
2809,1628,Become,Veg,480
2810,1037,Name,Non-Veg,160
2811,478,Here,Veg,548
2812,2679,Off,Veg,316
2813,715,Blood,Veg,381
2814,1677,Finish,Non-Veg,262
2815,2163,Bill,Non-Veg,156
2816,509,Prevent,Non-Veg,562
2817,382,No,Veg,290
2818,1181,Light,Non-Veg,231
2819,1846,Staff,Veg,562
2820,4371,Wind,Veg,141
2821,1719,Camera,Non-Veg,585
2822,1101,Culture,Non-Veg,272
2823,1861,During,Veg,266
2824,2092,Sense,Non-Veg,349
2825,718,Senior,Veg,292
2826,318,Next,Non-Veg,377
2827,4630,Her,Veg,494
2828,1777,Sport,Non-Veg,337
2829,2285,Become,Veg,329
2830,1245,Enough,Non-Veg,264
2831,1334,Even,Veg,342
2832,3670,Machine,Veg,189
2833,1201,Dark,Veg,278
2834,1795,Section,Veg,574
2835,2702,Morning,Veg,157
2836,1455,Decide,Veg,560
2837,1934,Save,Non-Veg,362
2838,747,Continue,Veg,235
2839,841,Teach,Veg,337
2840,2496,Big,Non-Veg,406
2841,1089,Red,Non-Veg,342
2842,793,Before,Veg,250
2843,1268,Join,Non-Veg,445
2844,1551,Among,Non-Veg,463
2845,2691,Apply,Veg,346
2846,293,Identify,Veg,318
2847,4023,Imagine,Non-Veg,108
2848,1405,Design,Non-Veg,529
2849,1649,Affect,Non-Veg,393
2850,2817,Attack,Non-Veg,466
2851,3911,Difficult,Non-Veg,112
2852,2919,Single,Non-Veg,362
2853,1398,Seem,Veg,494
2854,1694,Participant,Non-Veg,557
2855,1038,Little,Veg,324
2856,3853,Yourself,Veg,330
2857,1563,Require,Non-Veg,277
2858,1113,Debate,Veg,346
2859,1292,Eye,Non-Veg,166
2860,1162,Professor,Veg,396
2861,1030,Town,Non-Veg,256
2862,4338,They,Veg,264
2863,4258,Sit,Non-Veg,283
2864,2740,Special,Veg,592
2865,979,Between,Non-Veg,307
2866,518,Improve,Veg,115
2867,4994,Write,Veg,399
2868,783,Manager,Veg,405
2869,2832,Describe,Non-Veg,590
2870,4181,Choice,Non-Veg,340
2871,138,Court,Non-Veg,554
2872,754,Approach,Non-Veg,562
2873,2954,Like,Non-Veg,329
2874,4809,Wait,Veg,489
2875,2456,Beyond,Non-Veg,117
2876,2835,Local,Non-Veg,246
2877,580,Direction,Veg,343
2878,3256,When,Non-Veg,150
2879,3267,Mouth,Non-Veg,549
2880,4650,Around,Non-Veg,358
2881,396,Only,Non-Veg,337
2882,1938,Director,Non-Veg,345
2883,4906,Reduce,Non-Veg,444
2884,2590,Official,Veg,583
2885,3035,Future,Non-Veg,409
2886,170,Enjoy,Non-Veg,148
2887,2338,Group,Non-Veg,383
2888,3240,Group,Veg,137
2889,3416,Economy,Veg,383
2890,3569,Learn,Veg,131
2891,3217,True,Veg,342
2892,3485,Bill,Non-Veg,140
2893,4836,Start,Veg,391
2894,1842,Pressure,Non-Veg,202
2895,3761,Specific,Non-Veg,391
2896,4553,Available,Non-Veg,206
2897,3027,Whose,Veg,345
2898,3966,Board,Non-Veg,481
2899,1602,Senior,Veg,186
2900,1147,Image,Non-Veg,165
2901,4327,Store,Veg,237
2902,2685,Many,Veg,425
2903,112,Both,Non-Veg,299
2904,593,Member,Non-Veg,434
2905,2440,Imagine,Non-Veg,592
2906,1239,Body,Veg,192
2907,2795,Live,Veg,546
2908,2415,Second,Veg,447
2909,2130,School,Non-Veg,377
2910,2854,Him,Veg,581
2911,2870,Daughter,Non-Veg,119
2912,3599,Action,Veg,388
2913,3804,Plant,Veg,498
2914,1527,Week,Veg,490
2915,1970,Mention,Non-Veg,571
2916,952,Vote,Non-Veg,189
2917,1503,Size,Non-Veg,149
2918,4468,Science,Veg,109
2919,3337,Capital,Veg,178
2920,110,Fire,Veg,136
2921,3987,Field,Veg,158
2922,2355,Set,Non-Veg,187
2923,226,Lot,Veg,558
2924,3012,Must,Veg,203
2925,4127,Thought,Non-Veg,418
2926,614,Despite,Non-Veg,376
2927,99,Whom,Non-Veg,203
2928,811,Thing,Veg,353
2929,3338,Into,Non-Veg,329
2930,2700,Back,Veg,434
2931,4910,Raise,Non-Veg,562
2932,1020,Thing,Veg,136
2933,3026,Believe,Veg,400
2934,3529,Between,Veg,241
2935,3887,Ten,Veg,142
2936,2980,Name,Veg,215
2937,3341,Table,Veg,440
2938,797,Service,Non-Veg,591
2939,1958,Maybe,Veg,183
2940,3067,Hard,Veg,516
2941,3021,Institution,Veg,358
2942,2681,Want,Veg,459
2943,4442,Almost,Non-Veg,186
2944,4820,Another,Veg,527
2945,2949,Box,Veg,466
2946,3732,Science,Non-Veg,442
2947,1102,Determine,Veg,446
2948,1038,Treat,Non-Veg,390
2949,4232,Appear,Veg,508
2950,792,Land,Veg,195
2951,4175,Card,Non-Veg,354
2952,1779,Political,Non-Veg,441
2953,4801,Manager,Non-Veg,235
2954,982,Authority,Veg,347
2955,1266,Serve,Non-Veg,598
2956,744,Happen,Non-Veg,471
2957,2432,Bring,Veg,545
2958,375,Heavy,Veg,585
2959,1754,Resource,Veg,501
2960,3898,Apply,Non-Veg,191
2961,2537,Wait,Veg,511
2962,1992,Specific,Non-Veg,558
2963,2929,Finally,Non-Veg,495
2964,3447,Hair,Non-Veg,547
2965,592,Debate,Non-Veg,346
2966,4629,Writer,Veg,357
2967,2570,Brother,Veg,286
2968,2873,Floor,Non-Veg,520
2969,1177,Rise,Non-Veg,223
2970,1336,Trial,Veg,359
2971,4694,Could,Veg,268
2972,113,Vote,Non-Veg,528
2973,3773,Executive,Non-Veg,464
2974,1846,Early,Non-Veg,210
2975,1988,My,Non-Veg,389
2976,4830,Hit,Non-Veg,186
2977,1986,Economic,Veg,112
2978,3293,Move,Non-Veg,362
2979,3243,Product,Veg,387
2980,253,Age,Non-Veg,122
2981,124,Material,Veg,532
2982,1237,Poor,Non-Veg,299
2983,624,View,Veg,341
2984,3157,Media,Veg,338
2985,3137,Child,Non-Veg,402
2986,3390,Treatment,Non-Veg,264
2987,3418,Person,Veg,325
2988,1656,Necessary,Veg,275
2989,1267,Plan,Veg,128
2990,2946,Them,Non-Veg,264
2991,1161,Marriage,Veg,122
2992,2295,Power,Non-Veg,393
2993,441,Officer,Non-Veg,576
2994,2093,Arm,Non-Veg,482
2995,2706,Son,Non-Veg,143
2996,3760,Center,Non-Veg,360
2997,554,Herself,Non-Veg,279
2998,4905,Decade,Veg,395
2999,1113,Company,Veg,238
3000,2778,Yard,Non-Veg,433
3001,1834,Because,Veg,347
3002,1315,Your,Veg,340
3003,3494,Whom,Non-Veg,205
3004,3139,Event,Veg,485
3005,3113,Know,Non-Veg,518
3006,99,Executive,Non-Veg,272
3007,3926,Claim,Non-Veg,148
3008,1480,Form,Non-Veg,222
3009,4397,Your,Veg,134
3010,1223,Various,Veg,205
3011,4584,Young,Non-Veg,575
3012,1005,Tough,Veg,427
3013,477,Tell,Non-Veg,515
3014,1136,Notice,Non-Veg,295
3015,2857,Move,Veg,208
3016,1706,Senior,Veg,224
3017,518,Recent,Non-Veg,426
3018,1221,Others,Veg,394
3019,2507,Others,Non-Veg,531
3020,4326,Quite,Non-Veg,446
3021,1192,We,Veg,136
3022,3881,Artist,Non-Veg,287
3023,3244,Concern,Veg,436
3024,1978,Future,Non-Veg,557
3025,2243,Suddenly,Non-Veg,487
3026,3091,Even,Non-Veg,122
3027,1888,Record,Non-Veg,497
3028,4560,Movement,Non-Veg,360
3029,974,Which,Veg,293
3030,66,Experience,Non-Veg,465
3031,2907,Still,Veg,251
3032,571,Cover,Veg,117
3033,3893,Every,Veg,126
3034,308,Pass,Non-Veg,123
3035,3409,Ahead,Veg,128
3036,3743,Medical,Veg,238
3037,783,How,Veg,595
3038,4217,Up,Non-Veg,245
3039,766,Whole,Non-Veg,222
3040,3476,Career,Non-Veg,227
3041,773,Effect,Non-Veg,467
3042,3858,Within,Veg,216
3043,3186,Seek,Non-Veg,231
3044,540,Staff,Veg,388
3045,2050,Hand,Non-Veg,305
3046,3284,Heavy,Veg,335
3047,4676,Later,Non-Veg,141
3048,1664,Energy,Non-Veg,259
3049,1048,Child,Non-Veg,351
3050,3837,Human,Non-Veg,278
3051,3440,Try,Veg,224
3052,506,Lead,Non-Veg,359
3053,3248,Agreement,Non-Veg,375
3054,3501,Region,Non-Veg,312
3055,1911,Sing,Veg,550
3056,733,Outside,Non-Veg,572
3057,3514,Senior,Non-Veg,423
3058,1572,Popular,Veg,289
3059,4610,Election,Veg,157
3060,2943,Free,Veg,530
3061,4457,Nature,Non-Veg,302
3062,2322,Agent,Veg,179
3063,3336,Prepare,Non-Veg,542
3064,4623,Catch,Veg,327
3065,4375,Indeed,Non-Veg,489
3066,2754,Discuss,Veg,194
3067,1373,Son,Veg,523
3068,1445,Within,Veg,560
3069,3377,Physical,Non-Veg,506
3070,290,Investment,Veg,535
3071,2066,Gas,Non-Veg,103
3072,64,City,Veg,264
3073,3946,People,Veg,525
3074,330,Author,Veg,584
3075,4859,Item,Non-Veg,399
3076,1964,Simply,Non-Veg,580
3077,3089,Modern,Non-Veg,480
3078,2491,Everyone,Veg,141
3079,141,Support,Non-Veg,384
3080,4540,Recent,Non-Veg,328
3081,2474,Play,Veg,502
3082,3904,High,Veg,342
3083,450,Assume,Non-Veg,311
3084,1826,Debate,Non-Veg,515
3085,4447,Political,Veg,399
3086,4695,Capital,Non-Veg,154
3087,4807,Carry,Veg,435
3088,870,Analysis,Veg,488
3089,3565,Size,Non-Veg,468
3090,3660,Evidence,Non-Veg,529
3091,3603,Choose,Veg,559
3092,393,Provide,Non-Veg,272
3093,842,Real,Veg,376
3094,2449,Health,Non-Veg,433
3095,2792,Focus,Veg,328
3096,2954,Short,Non-Veg,505
3097,1359,Account,Non-Veg,129
3098,991,Box,Veg,122
3099,1039,Main,Non-Veg,104
3100,28,Child,Veg,162
3101,388,Network,Non-Veg,320
3102,833,Long,Non-Veg,414
3103,250,People,Non-Veg,577
3104,2028,Republican,Non-Veg,181
3105,1529,Position,Veg,593
3106,4194,Investment,Veg,341
3107,1839,Stay,Non-Veg,352
3108,1361,Person,Veg,151
3109,3110,Government,Veg,420
3110,1324,Phone,Non-Veg,138
3111,2227,Upon,Veg,564
3112,3681,Baby,Veg,358
3113,892,Stay,Non-Veg,525
3114,1306,Staff,Non-Veg,426
3115,4549,Despite,Non-Veg,510
3116,4193,Reach,Non-Veg,511
3117,262,Seat,Veg,591
3118,2341,Trip,Non-Veg,537
3119,1794,North,Veg,578
3120,2297,Themselves,Veg,370
3121,2293,Garden,Non-Veg,536
3122,2171,Risk,Veg,595
3123,325,Ever,Veg,171
3124,986,Think,Veg,169
3125,4783,Debate,Non-Veg,319
3126,3853,Add,Veg,103
3127,1740,Where,Non-Veg,449
3128,1861,Tonight,Non-Veg,590
3129,3138,Become,Veg,500
3130,3899,Keep,Veg,389
3131,836,Figure,Non-Veg,479
3132,4155,Tax,Non-Veg,489
3133,2779,Throw,Non-Veg,391
3134,1397,Suddenly,Non-Veg,454
3135,1677,Bank,Non-Veg,330
3136,4332,Represent,Veg,522
3137,4314,Old,Non-Veg,179
3138,1838,Design,Veg,165
3139,3722,Strong,Non-Veg,235
3140,3673,East,Veg,498
3141,3023,Talk,Non-Veg,290
3142,4685,Seek,Veg,446
3143,1672,Name,Veg,435
3144,917,Poor,Non-Veg,548
3145,918,Might,Veg,158
3146,1134,Speech,Non-Veg,365
3147,1837,Maybe,Non-Veg,106
3148,2139,Myself,Veg,467
3149,4008,Recent,Veg,301
3150,1906,Building,Non-Veg,431
3151,3990,Society,Non-Veg,564
3152,3486,Collection,Non-Veg,336
3153,4798,Note,Veg,367
3154,2121,Create,Veg,178
3155,2733,Play,Non-Veg,145
3156,2770,Resource,Veg,342
3157,1322,Institution,Veg,387
3158,3717,Source,Veg,259
3159,3355,Fund,Non-Veg,214
3160,1529,Pretty,Non-Veg,573
3161,4744,Compare,Veg,561
3162,760,Interest,Veg,213
3163,3413,Either,Non-Veg,225
3164,1358,Protect,Veg,189
3165,2191,Then,Non-Veg,160
3166,3482,Activity,Non-Veg,552
3167,949,Spring,Non-Veg,599
3168,2080,Run,Non-Veg,416
3169,1767,Development,Non-Veg,201
3170,28,Laugh,Non-Veg,213
3171,2471,Idea,Non-Veg,273
3172,2539,Shake,Veg,551
3173,160,Better,Non-Veg,191
3174,2893,Second,Veg,282
3175,4114,Establish,Veg,484
3176,3723,Traditional,Veg,304
3177,3732,Election,Non-Veg,462
3178,2472,Sure,Veg,294
3179,5000,Condition,Non-Veg,404
3180,4851,Skin,Non-Veg,597
3181,1571,Maintain,Veg,124
3182,837,Save,Veg,333
3183,4990,Debate,Veg,115
3184,3939,Such,Veg,568
3185,2287,Would,Non-Veg,240
3186,3406,Gas,Veg,535
3187,2671,Per,Veg,207
3188,4113,Guess,Veg,519
3189,4748,Team,Veg,555
3190,4356,Look,Veg,399
3191,1628,Must,Non-Veg,438
3192,1867,Around,Non-Veg,402
3193,205,Within,Non-Veg,479
3194,3580,Hit,Veg,179
3195,3175,Number,Veg,175
3196,792,Shake,Non-Veg,375
3197,4093,Special,Non-Veg,501
3198,3748,Pick,Non-Veg,537
3199,1106,Cold,Non-Veg,367
3200,1091,Fast,Veg,211
3201,1608,Be,Veg,508
3202,1840,Foot,Veg,415
3203,3398,Certain,Non-Veg,599
3204,67,Win,Non-Veg,174
3205,4780,Attack,Non-Veg,313
3206,1279,True,Veg,599
3207,4159,Institution,Veg,465
3208,814,Best,Non-Veg,133
3209,403,Woman,Veg,240
3210,2003,Ask,Non-Veg,593
3211,4167,Act,Non-Veg,265
3212,2926,Benefit,Non-Veg,495
3213,2994,Would,Veg,330
3214,1087,Bring,Non-Veg,391
3215,4341,Benefit,Non-Veg,127
3216,2567,Author,Veg,574
3217,4489,Example,Non-Veg,394
3218,772,Religious,Non-Veg,432
3219,3673,Only,Veg,526
3220,3249,Executive,Non-Veg,459
3221,1670,Tree,Non-Veg,190
3222,1557,Rest,Non-Veg,214
3223,2959,Glass,Veg,258
3224,1152,Sign,Non-Veg,357
3225,1218,Treatment,Non-Veg,472
3226,2232,Professional,Non-Veg,437
3227,4343,Worker,Veg,189
3228,3945,Rest,Veg,344
3229,2043,Sign,Veg,397
3230,706,Mother,Non-Veg,130
3231,2670,Decision,Veg,416
3232,2114,Ahead,Non-Veg,457
3233,2978,For,Veg,411
3234,4350,Hair,Veg,569
3235,4379,None,Veg,327
3236,423,Turn,Veg,438
3237,2022,Moment,Non-Veg,227
3238,3794,Civil,Veg,369
3239,4132,Law,Non-Veg,369
3240,531,However,Non-Veg,597
3241,91,Respond,Non-Veg,512
3242,3373,Reflect,Veg,308
3243,1943,Quality,Veg,277
3244,3806,Throw,Non-Veg,405
3245,1241,Within,Veg,290
3246,1759,Trial,Non-Veg,456
3247,98,Thus,Veg,556
3248,1480,Go,Veg,548
3249,4627,Building,Non-Veg,167
3250,1833,Board,Veg,426
3251,2586,North,Non-Veg,366
3252,3648,Article,Non-Veg,369
3253,80,Human,Veg,461
3254,4710,Step,Veg,566
3255,2224,Cause,Veg,459
3256,2570,Prepare,Non-Veg,486
3257,1773,Know,Veg,227
3258,4519,Ok,Veg,363
3259,1124,My,Veg,320
3260,3812,Threat,Veg,341
3261,3475,Only,Non-Veg,584
3262,2624,Form,Veg,343
3263,1404,Through,Non-Veg,526
3264,2579,Central,Veg,492
3265,332,Measure,Veg,118
3266,4749,Range,Veg,495
3267,3609,Commercial,Non-Veg,254
3268,740,Movement,Non-Veg,328
3269,4607,Staff,Veg,467
3270,42,What,Non-Veg,157
3271,4981,Citizen,Non-Veg,380
3272,3879,Hundred,Veg,144
3273,1950,Improve,Veg,201
3274,3461,Though,Veg,147
3275,2129,A,Veg,149
3276,4498,Group,Veg,180
3277,2155,Street,Veg,399
3278,1238,Shoulder,Non-Veg,158
3279,1767,Sister,Veg,260
3280,1842,Enough,Veg,202
3281,506,Nor,Veg,433
3282,1842,Guy,Veg,511
3283,4816,Late,Non-Veg,373
3284,1395,Sure,Non-Veg,282
3285,257,Wind,Non-Veg,516
3286,1721,Suddenly,Veg,215
3287,1072,Class,Veg,461
3288,1623,Specific,Non-Veg,498
3289,4993,Agent,Non-Veg,544
3290,2067,Fine,Veg,366
3291,1070,Alone,Veg,263
3292,451,Accept,Veg,242
3293,898,Body,Veg,536
3294,4837,Continue,Veg,417
3295,3729,Color,Non-Veg,403
3296,82,Hard,Veg,193
3297,737,Else,Non-Veg,349
3298,4175,Build,Veg,498
3299,3945,Fear,Non-Veg,546
3300,2208,Pretty,Non-Veg,596
3301,3949,One,Non-Veg,442
3302,2003,Most,Veg,526
3303,1692,Tend,Veg,405
3304,1180,Language,Veg,415
3305,2936,Yourself,Non-Veg,339
3306,2516,Run,Non-Veg,158
3307,4949,Strategy,Veg,114
3308,462,While,Non-Veg,384
3309,2902,Prevent,Non-Veg,302
3310,117,Number,Non-Veg,336
3311,1655,Resource,Non-Veg,565
3312,4562,Usually,Veg,395
3313,1799,Again,Non-Veg,386
3314,660,At,Veg,172
3315,3238,Commercial,Non-Veg,313
3316,2123,Series,Non-Veg,110
3317,3820,Moment,Veg,436
3318,3344,Middle,Non-Veg,324
3319,2551,Available,Veg,417
3320,4891,Middle,Veg,302
3321,1587,Pick,Veg,330
3322,4683,Thank,Veg,491
3323,2748,Spring,Veg,150
3324,635,Care,Veg,156
3325,2883,Believe,Veg,231
3326,2812,Line,Non-Veg,519
3327,4454,Husband,Veg,502
3328,4016,Price,Non-Veg,379
3329,2740,Dream,Non-Veg,396
3330,1885,Fire,Non-Veg,404
3331,1519,Wear,Veg,565
3332,622,Claim,Veg,324
3333,4578,Professional,Non-Veg,273
3334,1538,Keep,Veg,391
3335,2338,Just,Non-Veg,365
3336,1995,Practice,Non-Veg,346
3337,2071,Ready,Non-Veg,177
3338,4902,Important,Veg,234
3339,4931,Lead,Non-Veg,239
3340,2366,Once,Veg,441
3341,2846,Market,Non-Veg,352
3342,3039,He,Veg,574
3343,855,Site,Non-Veg,275
3344,2729,President,Veg,520
3345,916,Popular,Non-Veg,558
3346,4939,Laugh,Veg,519
3347,132,Kind,Veg,159
3348,1117,Force,Veg,560
3349,3594,Must,Non-Veg,451
3350,861,Such,Non-Veg,353
3351,294,Your,Non-Veg,107
3352,2689,System,Veg,490
3353,1000,None,Veg,206
3354,2297,Husband,Non-Veg,270
3355,3686,Floor,Non-Veg,157
3356,287,Suddenly,Veg,436
3357,450,Use,Non-Veg,441
3358,2339,Professor,Veg,529
3359,3241,Ask,Veg,389
3360,2704,Source,Veg,183
3361,3117,Its,Non-Veg,216
3362,4572,Building,Veg,299
3363,253,Ok,Non-Veg,121
3364,1420,Apply,Veg,318
3365,2337,A,Non-Veg,325
3366,1236,Say,Non-Veg,504
3367,1000,Serve,Veg,370
3368,3761,Reach,Veg,488
