order_id,customer_id,restaurant_id,order_date,order_status,payment_mode
3757,4260,2355,2025-06-02,Delivered,Card
3758,1227,417,2025-09-21,Delivered,Card
3759,1234,2557,2025-12-07,Delivered,Card
3760,3518,921,2025-01-30,Delivered,COD
3761,898,1554,2025-05-27,Delivered,UPI
3762,4879,2686,2025-10-03,Delivered,UPI
3763,3311,666,2026-01-20,Delivered,UPI
3764,4823,4102,2025-03-07,Delivered,UPI
3765,3363,2470,2025-04-14,Cancelled,COD
3766,2420,1475,2025-05-29,Delivered,Card
3767,2910,338,2025-08-24,Delivered,COD
3768,1455,3160,2025-09-03,Delivered,Card
3769,2328,269,2026-01-10,Delivered,Card
3770,2364,1088,2025-08-21,Delivered,UPI
3771,2013,1294,2025-10-25,Delivered,UPI
3772,1101,657,2025-10-21,Delivered,Card
3773,816,2829,2025-11-07,Cancelled,Card
3774,4247,3974,2025-09-01,Delivered,UPI
3775,1321,4958,2025-05-07,Delivered,UPI
3776,4765,1337,2025-01-23,Delivered,UPI
3777,4503,2357,2025-07-08,Delivered,UPI
3778,2335,1668,2025-04-06,Delivered,UPI
3779,4588,1826,2025-08-16,Delivered,COD
3780,1033,4031,2025-04-22,Cancelled,COD
3781,1156,1213,2025-11-14,Delivered,COD
3782,1101,2769,2025-04-30,Delivered,UPI
3783,2786,4416,2025-05-15,Delivered,Card
3784,997,3059,2025-06-01,Delivered,Card
3785,1436,445,2025-10-21,Delivered,UPI
3786,2546,1398,2025-02-27,Delivered,COD
3787,3701,4382,2025-10-04,Cancelled,Card
3788,4985,2219,2025-04-03,Delivered,UPI
3789,354,3677,2025-04-14,Delivered,COD
3790,2319,2311,2025-08-23,Delivered,COD
3791,4528,4041,2025-07-18,Delivered,COD
3792,739,3607,2025-05-23,Delivered,COD
3793,2520,1828,2025-11-23,Delivered,COD
3794,4604,3220,2025-05-17,Delivered,COD
3795,55,4689,2025-10-28,Delivered,COD
3796,2085,4512,2025-11-01,Delivered,COD
3797,900,2073,2026-01-03,Delivered,COD
3798,2103,4190,2025-06-04,Delivered,COD
3799,524,2331,2025-06-09,Delivered,UPI
3800,463,686,2025-09-22,Delivered,Card
3801,4793,4959,2025-04-01,Delivered,UPI
3802,1502,685,2025-11-22,Delivered,Card
3803,3877,2938,2025-03-03,Delivered,UPI
3804,716,3712,2025-08-16,Delivered,Card
3805,3298,341,2025-05-06,Delivered,Card
3806,2780,4700,2025-11-05,Delivered,Card
3807,3612,734,2025-07-24,Delivered,UPI
3808,989,1497,2025-10-17,Delivered,Card
3809,1829,3894,2025-09-09,Delivered,COD
3810,212,2955,2025-12-17,Delivered,Card
3811,3147,1132,2025-09-02,Delivered,UPI
3812,754,4636,2025-08-28,Delivered,UPI
3813,3751,1733,2025-11-11,Delivered,COD
3814,3690,3036,2025-11-11,Delivered,Card
3815,3223,2714,2025-02-01,Delivered,UPI
3816,436,2480,2025-09-02,Delivered,Card
3817,1902,1420,2025-06-24,Delivered,COD
3818,4180,1990,2025-11-26,Delivered,COD
3819,1236,4711,2025-10-12,Delivered,UPI
3820,779,488,2025-12-25,Delivered,Card
3821,4930,3820,2025-11-18,Delivered,COD
3822,3853,1442,2025-04-05,Delivered,COD
3823,1961,2391,2025-11-01,Delivered,UPI
3824,4273,1385,2025-10-28,Delivered,COD
3825,1807,2157,2025-05-24,Delivered,UPI
3826,3231,4945,2025-04-11,Delivered,COD
3827,1725,4397,2025-04-27,Delivered,COD
3828,186,1392,2025-09-16,Cancelled,UPI
3829,1495,4801,2025-08-29,Delivered,UPI
3830,1980,3143,2025-07-24,Delivered,Card
3831,4054,269,2025-09-26,Delivered,COD
3832,246,3918,2025-05-14,Cancelled,Card
3833,4048,1525,2025-07-30,Delivered,Card
3834,384,478,2025-04-25,Delivered,UPI
3835,285,4272,2025-03-27,Delivered,COD
3836,3995,239,2025-07-28,Delivered,UPI
3837,300,610,2025-04-17,Delivered,COD
3838,901,4588,2025-03-01,Delivered,UPI
3839,1460,4425,2025-05-31,Delivered,COD
3840,2922,3398,2025-08-14,Delivered,Card
3841,2534,4541,2025-07-25,Delivered,COD
3842,806,4538,2025-07-03,Delivered,COD
3843,2229,4891,2025-06-25,Delivered,UPI
3844,1922,1832,2025-12-24,Delivered,COD
3845,4973,4987,2025-11-10,Delivered,COD
3846,4790,1155,2026-01-09,Delivered,COD
3847,2388,1752,2025-11-28,Delivered,COD
3848,2539,3599,2025-12-17,Delivered,Card
3849,1997,2486,2025-05-16,Delivered,UPI
3850,4826,3339,2025-03-07,Cancelled,COD
3851,2504,2334,2025-03-22,Delivered,UPI
3852,105,4387,2025-12-19,Delivered,Card
3853,439,4464,2025-11-30,Delivered,Card
3854,1522,4582,2025-04-30,Cancelled,COD
3855,1352,168,2025-12-14,Cancelled,UPI
3856,2699,3543,2025-05-23,Delivered,UPI
3857,3613,4010,2025-07-20,Delivered,UPI
3858,509,78,2025-09-22,Delivered,Card
3859,4347,2899,2025-06-17,Delivered,Card
3860,4975,1109,2025-08-24,Delivered,COD
3861,1275,892,2025-02-20,Delivered,UPI
3862,2823,4757,2026-01-16,Delivered,UPI
3863,64,1225,2025-01-28,Delivered,Card
3864,3922,4685,2025-07-08,Cancelled,COD
3865,4416,565,2025-04-24,Delivered,COD
3866,860,2860,2025-09-13,Delivered,COD
3867,2828,302,2025-04-22,Delivered,Card
3868,1548,4390,2025-01-27,Delivered,UPI
3869,2077,109,2025-10-25,Delivered,COD
3870,437,2413,2025-07-22,Delivered,COD
3871,3658,2648,2025-11-03,Delivered,UPI
3872,763,2726,2025-04-09,Delivered,COD
3873,736,3339,2025-10-03,Delivered,Card
3874,3665,2141,2025-11-17,Delivered,COD
3875,4095,4524,2025-06-29,Cancelled,UPI
3876,4729,4734,2026-01-10,Delivered,Card
3877,1579,3814,2025-01-28,Cancelled,COD
3878,3730,4201,2025-12-17,Delivered,UPI
3879,1077,2257,2026-01-17,Delivered,UPI
3880,2281,3646,2025-05-09,Delivered,UPI
3881,1831,3060,2025-11-06,Delivered,UPI
3882,1899,2522,2025-04-29,Delivered,COD
3883,4296,3418,2025-09-28,Delivered,COD
3884,674,12,2025-09-28,Delivered,Card
3885,549,4745,2026-01-22,Delivered,Card
3886,937,3267,2025-05-03,Delivered,UPI
3887,4145,3146,2025-10-10,Delivered,UPI
3888,896,875,2025-06-02,Delivered,Card
3889,2570,2434,2025-07-17,Delivered,COD
3890,2088,884,2025-07-02,Delivered,COD
3891,914,4651,2025-06-10,Delivered,COD
3892,1177,3986,2025-12-19,Delivered,UPI
3893,4772,1580,2025-06-13,Cancelled,Card
3894,4866,3772,2025-08-03,Delivered,Card
3895,4307,353,2025-07-08,Delivered,Card
3896,3274,1507,2025-04-24,Delivered,COD
3897,4243,3488,2025-08-09,Delivered,Card
3898,1523,2852,2025-05-17,Delivered,Card
3899,2803,2030,2025-09-30,Delivered,COD
3900,3123,1847,2025-08-25,Delivered,UPI
3901,4591,2391,2026-01-14,Delivered,UPI
3902,2457,4031,2025-09-01,Delivered,COD
3903,1650,3439,2025-03-10,Delivered,Card
3904,2321,2384,2025-10-16,Delivered,UPI
3905,2506,3368,2025-05-14,Delivered,UPI
3906,1144,4981,2025-09-28,Delivered,UPI
3907,3773,1466,2025-12-19,Delivered,COD
3908,46,2152,2025-10-14,Delivered,UPI
3909,3315,3484,2025-03-11,Delivered,Card
3910,4407,574,2025-12-27,Delivered,COD
3911,2610,775,2025-09-09,Delivered,COD
3912,4427,3366,2025-10-17,Delivered,UPI
3913,4107,4339,2025-04-23,Delivered,Card
3914,3120,3931,2025-09-02,Delivered,COD
3915,1401,2681,2025-04-19,Delivered,UPI
3916,1592,4961,2025-10-04,Delivered,Card
3917,8,2221,2025-08-05,Delivered,Card
3918,984,1440,2025-08-23,Delivered,COD
3919,3598,714,2026-01-11,Cancelled,UPI
3920,1751,576,2025-05-29,Delivered,Card
3921,3512,2982,2025-08-24,Delivered,COD
3922,3829,70,2025-08-10,Delivered,COD
3923,566,3765,2025-12-23,Delivered,COD
3924,2321,4939,2025-12-19,Delivered,COD
3925,901,2377,2025-10-29,Delivered,COD
3926,2179,2206,2025-06-27,Delivered,Card
3927,3593,918,2025-10-25,Cancelled,COD
3928,2772,2746,2025-09-10,Delivered,UPI
3929,114,743,2025-06-18,Delivered,UPI
3930,532,4151,2025-10-10,Delivered,Card
3931,1523,2534,2025-04-23,Delivered,COD
3932,3411,1838,2025-10-23,Delivered,COD
3933,1045,1377,2025-12-30,Delivered,Card
3934,33,410,2026-01-23,Delivered,COD
3935,133,3008,2025-01-28,Delivered,COD
3936,2968,2953,2025-12-09,Delivered,UPI
3937,1727,4243,2025-11-04,Cancelled,COD
3938,26,1680,2025-08-22,Cancelled,Card
3939,2649,1715,2025-12-29,Delivered,UPI
3940,4641,1198,2025-09-26,Delivered,Card
3941,1262,2338,2026-01-19,Delivered,Card
3942,2066,3217,2025-09-24,Delivered,COD
3943,3346,2957,2025-07-04,Delivered,COD
3944,934,3194,2025-08-30,Delivered,UPI
3945,1051,27,2025-07-20,Delivered,Card
3946,817,3138,2025-05-23,Delivered,Card
3947,4204,2974,2025-06-07,Delivered,COD
3948,738,3166,2025-04-27,Delivered,Card
3949,2915,1091,2025-10-14,Delivered,Card
3950,3603,250,2025-11-23,Delivered,Card
3951,793,142,2026-01-23,Delivered,Card
3952,3176,267,2025-04-11,Delivered,Card
3953,1356,4311,2026-01-09,Cancelled,UPI
3954,1386,489,2025-03-22,Delivered,Card
3955,3993,496,2025-03-16,Delivered,Card
3956,4385,480,2025-11-19,Delivered,UPI
3957,1061,2691,2026-01-13,Delivered,COD
3958,1372,4097,2025-11-20,Delivered,COD
3959,4139,3081,2025-12-30,Delivered,UPI
3960,1150,4937,2025-07-25,Cancelled,UPI
3961,3203,2428,2025-06-26,Delivered,COD
3962,3354,844,2025-02-28,Delivered,Card
3963,2943,3216,2026-01-05,Delivered,Card
3964,4629,3912,2025-12-02,Delivered,UPI
3965,3449,4078,2025-11-24,Delivered,Card
3966,3048,2350,2025-08-15,Delivered,UPI
3967,2711,650,2025-07-01,Delivered,COD
3968,1501,1894,2026-01-20,Delivered,Card
3969,69,2857,2025-07-15,Delivered,COD
3970,1867,3251,2026-01-03,Delivered,Card
3971,1949,2387,2025-01-24,Delivered,Card
3972,3902,1726,2025-06-24,Delivered,Card
3973,3509,1355,2025-05-28,Delivered,UPI
3974,301,1294,2025-04-25,Delivered,COD
3975,4123,3047,2026-01-01,Delivered,UPI
3976,2978,3259,2025-06-08,Delivered,UPI
3977,2601,2714,2025-11-29,Delivered,COD
3978,2154,404,2025-03-22,Delivered,COD
3979,4682,3973,2025-04-09,Delivered,UPI
3980,4906,4033,2025-03-24,Delivered,UPI
3981,4730,1547,2025-07-06,Delivered,UPI
3982,4019,2607,2025-08-27,Delivered,COD
3983,3083,2826,2025-03-30,Delivered,UPI
3984,4755,1853,2025-07-13,Cancelled,COD
3985,1240,4207,2025-07-30,Delivered,UPI
3986,2934,813,2025-06-21,Delivered,COD
3987,2369,3375,2026-01-02,Delivered,UPI
3988,460,930,2025-10-01,Delivered,Card
3989,4029,4982,2025-09-08,Delivered,Card
3990,2627,4076,2025-06-06,Delivered,COD
3991,3764,3324,2025-09-17,Delivered,COD
3992,2802,175,2025-11-15,Cancelled,Card
3993,4256,1364,2025-10-02,Delivered,COD
3994,464,2896,2025-04-03,Delivered,COD
3995,998,1038,2025-07-29,Delivered,Card
3996,3007,3012,2025-09-23,Delivered,UPI
3997,1679,2091,2025-05-04,Delivered,COD
3998,865,461,2025-10-17,Delivered,COD
3999,1191,2753,2025-08-22,Cancelled,UPI
4000,2698,149,2025-10-07,Delivered,UPI
4001,2375,4434,2025-03-06,Cancelled,COD
4002,865,1134,2025-11-28,Delivered,COD
4003,2577,354,2025-03-17,Delivered,UPI
4004,3916,1108,2025-07-30,Delivered,COD
4005,2927,2603,2025-10-30,Delivered,UPI
4006,4430,2114,2026-01-17,Delivered,UPI
4007,2398,4095,2026-01-23,Delivered,COD
4008,2222,3686,2025-05-25,Delivered,COD
4009,1783,3207,2025-11-22,Delivered,UPI
4010,3999,1110,2025-10-05,Cancelled,COD
4011,2804,4180,2025-11-18,Delivered,UPI
4012,4168,1978,2025-06-24,Delivered,Card
4013,4548,227,2025-04-05,Delivered,Card
4014,2959,2940,2025-02-18,Delivered,UPI
4015,1779,1013,2025-04-22,Delivered,UPI
4016,826,4116,2025-09-30,Delivered,COD
4017,3662,3107,2025-04-11,Delivered,UPI
4018,3370,3937,2025-05-18,Delivered,UPI
4019,3096,2803,2025-12-19,Delivered,COD
4020,2158,1467,2025-10-24,Delivered,COD
4021,52,2989,2025-05-30,Delivered,Card
4022,3362,270,2025-09-22,Delivered,UPI
4023,3516,3807,2025-04-29,Delivered,UPI
4024,4563,1532,2025-03-24,Delivered,Card
4025,3331,304,2025-02-20,Delivered,UPI
4026,1675,4906,2025-11-23,Delivered,COD
4027,2866,1933,2025-11-02,Delivered,UPI
4028,1362,2041,2025-08-10,Delivered,COD
4029,787,4022,2025-09-04,Delivered,UPI
4030,556,142,2025-07-01,Delivered,Card
4031,2040,809,2025-08-30,Delivered,COD
4032,1763,948,2025-09-15,Delivered,COD
4033,2113,3952,2025-09-16,Cancelled,Card
4034,2211,3413,2025-04-13,Delivered,COD
4035,1702,2293,2026-01-10,Delivered,Card
4036,2087,766,2025-03-12,Delivered,UPI
4037,2713,2924,2026-01-06,Delivered,Card
4038,2408,939,2025-09-09,Delivered,UPI
4039,2317,2497,2025-08-05,Delivered,COD
4040,1611,3563,2025-04-11,Delivered,COD
4041,4353,1263,2025-03-16,Delivered,Card
4042,4706,543,2026-01-21,Delivered,UPI
4043,1128,2680,2025-02-15,Delivered,Card
4044,905,2955,2025-09-16,Delivered,COD
4045,164,2932,2025-11-25,Delivered,COD
4046,1137,2782,2025-12-19,Cancelled,UPI
4047,4711,4240,2025-07-16,Delivered,UPI
4048,2026,2992,2025-03-14,Delivered,COD
4049,106,2613,2025-09-18,Delivered,COD
4050,4795,3649,2025-02-07,Delivered,UPI
4051,4460,1200,2025-11-09,Delivered,Card
4052,3093,2118,2025-10-07,Cancelled,Card
4053,2022,2681,2025-02-07,Delivered,UPI
4054,1153,2849,2025-07-26,Delivered,UPI
4055,699,4689,2025-12-31,Delivered,UPI
4056,3868,4663,2025-12-19,Delivered,COD
4057,3271,4787,2025-04-12,Delivered,Card
4058,747,3682,2025-05-28,Delivered,UPI
4059,961,3496,2025-06-19,Delivered,Card
4060,3492,665,2025-08-29,Delivered,COD
4061,3298,4502,2025-04-26,Delivered,COD
4062,2978,3163,2025-08-24,Delivered,UPI
4063,209,3366,2025-05-23,Delivered,UPI
4064,3317,1417,2025-02-21,Cancelled,UPI
4065,1892,3109,2025-04-28,Delivered,UPI
4066,1177,517,2025-06-27,Delivered,Card
4067,3507,850,2025-06-18,Delivered,UPI
4068,2040,1902,2025-04-17,Delivered,Card
4069,3290,908,2025-07-24,Delivered,COD
4070,1453,316,2025-06-13,Delivered,COD
4071,4762,3244,2025-04-30,Delivered,Card
4072,3861,1508,2025-11-24,Delivered,Card
4073,1618,4123,2026-01-18,Delivered,UPI
4074,435,1519,2025-11-12,Delivered,UPI
4075,2328,4151,2025-05-03,Delivered,UPI
4076,1647,1935,2025-02-13,Delivered,COD
4077,3164,4345,2025-09-11,Delivered,Card
4078,4763,1802,2025-11-20,Delivered,Card
4079,1441,2623,2025-03-28,Delivered,Card
4080,4444,857,2025-06-30,Delivered,Card
4081,4861,1877,2025-12-10,Delivered,UPI
4082,934,1526,2025-09-07,Delivered,UPI
4083,4279,1417,2025-05-02,Delivered,Card
4084,2556,3480,2026-01-07,Delivered,UPI
4085,1147,3872,2025-04-15,Delivered,COD
4086,3997,1795,2025-12-02,Delivered,UPI
4087,381,3066,2025-02-10,Delivered,COD
4088,825,2721,2025-08-11,Delivered,COD
4089,1539,4205,2025-12-17,Cancelled,Card
4090,3376,3677,2025-05-03,Delivered,Card
4091,1638,353,2025-01-29,Delivered,UPI
4092,4288,3232,2025-03-09,Cancelled,Card
4093,525,1428,2025-12-04,Delivered,COD
4094,3108,2193,2025-03-23,Delivered,COD
4095,1094,1778,2025-12-10,Delivered,UPI
4096,105,3537,2025-06-19,Delivered,COD
4097,1740,1117,2025-12-16,Delivered,Card
4098,2361,2321,2025-07-03,Delivered,UPI
4099,3127,534,2025-07-07,Delivered,UPI
4100,1677,1218,2025-07-25,Delivered,UPI
4101,2355,2989,2025-10-15,Delivered,Card
4102,4917,2229,2025-03-09,Delivered,COD
4103,4132,1980,2025-02-04,Delivered,Card
4104,2935,2077,2025-04-10,Delivered,UPI
4105,1873,532,2025-07-18,Delivered,COD
4106,1043,3077,2025-06-28,Delivered,UPI
4107,3435,1945,2025-10-17,Delivered,Card
4108,1442,4236,2025-01-25,Delivered,UPI
4109,1846,3100,2025-06-17,Delivered,Card
4110,3502,4358,2025-08-23,Delivered,UPI
4111,1542,3830,2025-12-26,Delivered,UPI
4112,467,4115,2025-06-08,Delivered,UPI
4113,2945,2585,2025-04-28,Delivered,Card
4114,4295,1549,2025-10-03,Delivered,Card
4115,1592,1489,2025-03-26,Delivered,Card
4116,2816,3660,2025-08-17,Delivered,Card
4117,4073,228,2025-02-04,Delivered,Card
4118,3573,4472,2025-06-16,Cancelled,COD
4119,4337,4832,2025-08-03,Delivered,UPI
4120,1194,4353,2025-09-21,Delivered,Card
4121,294,4929,2025-08-18,Delivered,COD
4122,922,4797,2025-12-16,Delivered,COD
4123,1339,699,2025-08-30,Delivered,UPI
4124,3199,438,2025-02-12,Delivered,UPI
4125,4564,1685,2025-10-17,Delivered,UPI
4126,2415,2154,2025-08-26,Delivered,Card
4127,4854,4711,2025-03-31,Delivered,UPI
4128,3476,2915,2025-02-08,Cancelled,UPI
4129,1542,3218,2025-11-16,Delivered,UPI
4130,2499,960,2025-09-18,Delivered,COD
4131,908,1840,2025-02-19,Delivered,Card
4132,2494,278,2025-05-25,Delivered,UPI
4133,2128,4221,2025-12-23,Delivered,COD
4134,3089,3757,2025-03-04,Delivered,Card
4135,4648,1344,2025-09-21,Cancelled,UPI
4136,3991,4771,2025-10-04,Delivered,COD
4137,3752,715,2025-09-02,Delivered,Card
4138,2098,1506,2025-10-31,Delivered,UPI
4139,3175,3922,2025-03-02,Delivered,UPI
4140,388,2715,2025-10-12,Delivered,COD
4141,299,1348,2026-01-23,Delivered,UPI
4142,4435,2443,2025-12-25,Delivered,COD
4143,3461,4869,2026-01-06,Delivered,COD
4144,4062,3961,2025-03-18,Delivered,COD
4145,474,1753,2025-04-02,Delivered,Card
4146,4712,2506,2025-10-08,Delivered,COD
4147,4888,1738,2025-04-14,Delivered,Card
4148,3214,4170,2025-04-23,Cancelled,UPI
4149,4109,1109,2025-07-05,Delivered,Card
4150,449,2680,2025-08-09,Delivered,COD
4151,2222,1038,2025-12-22,Delivered,UPI
4152,1983,912,2025-11-29,Delivered,COD
4153,3612,4890,2025-10-31,Cancelled,COD
4154,2643,2097,2026-01-12,Delivered,UPI
4155,1921,3014,2025-01-26,Delivered,COD
4156,2317,359,2025-06-13,Delivered,Card
4157,1275,1077,2025-09-23,Delivered,UPI
4158,4869,2104,2025-05-04,Delivered,UPI
4159,1616,4975,2025-05-05,Cancelled,UPI
4160,4984,3528,2025-08-19,Delivered,COD
4161,3619,2303,2025-07-29,Delivered,COD
4162,2307,4101,2025-03-05,Delivered,UPI
4163,260,1605,2025-02-22,Delivered,Card
4164,3207,1076,2025-02-11,Delivered,COD
4165,1513,4049,2025-08-09,Delivered,COD
4166,4739,329,2025-08-05,Delivered,COD
4167,2129,3233,2025-08-11,Delivered,Card
4168,3439,3478,2025-11-19,Delivered,COD
4169,2177,1003,2025-05-11,Delivered,COD
4170,4508,4879,2025-09-24,Delivered,Card
4171,3509,577,2025-11-11,Delivered,Card
4172,4711,327,2025-03-03,Delivered,COD
4173,4995,1528,2025-07-03,Delivered,UPI
4174,3081,2822,2025-04-15,Delivered,UPI
4175,232,1466,2025-03-25,Delivered,Card
4176,730,3226,2026-01-09,Delivered,COD
4177,3013,2282,2025-12-28,Delivered,Card
4178,2930,4748,2025-12-19,Delivered,Card
4179,318,2381,2025-04-29,Cancelled,UPI
4180,1531,495,2025-06-09,Delivered,Card
4181,1111,1139,2025-11-21,Cancelled,Card
4182,716,2417,2025-12-14,Delivered,COD
4183,1342,1357,2025-03-04,Delivered,COD
4184,3405,1154,2025-07-24,Delivered,Card
4185,3313,3250,2025-02-20,Delivered,Card
4186,3121,2143,2025-08-04,Cancelled,COD
4187,3088,3389,2025-12-12,Delivered,UPI
4188,202,1125,2025-01-26,Delivered,COD
4189,2141,802,2025-12-11,Delivered,COD
4190,1673,2043,2025-09-25,Delivered,COD
4191,1057,208,2025-08-18,Delivered,COD
4192,3672,2655,2025-10-19,Delivered,COD
4193,419,473,2025-09-05,Delivered,UPI
4194,2599,1639,2025-04-12,Delivered,COD
4195,626,136,2025-12-25,Delivered,COD
4196,4941,4357,2025-10-27,Delivered,UPI
4197,3831,1171,2025-05-19,Delivered,Card
4198,1879,458,2025-06-06,Delivered,UPI
4199,1945,1437,2025-12-03,Delivered,COD
4200,2930,3572,2025-03-29,Delivered,Card
4201,2768,2149,2025-08-24,Delivered,UPI
4202,3384,4243,2025-07-24,Delivered,Card
4203,3541,4813,2025-02-22,Delivered,UPI
4204,394,507,2025-04-29,Delivered,UPI
4205,2857,2606,2025-05-06,Delivered,Card
4206,2920,2384,2025-08-23,Cancelled,Card
4207,2619,446,2025-03-18,Delivered,Card
4208,632,2782,2025-08-03,Delivered,Card
4209,2857,444,2025-12-23,Delivered,COD
4210,322,118,2025-12-14,Delivered,UPI
4211,3507,1541,2025-05-03,Delivered,COD
4212,4670,2771,2025-12-13,Delivered,UPI
4213,1694,567,2025-07-27,Delivered,COD
4214,1064,3603,2025-06-19,Delivered,COD
4215,3112,1937,2025-02-18,Delivered,UPI
4216,1477,4184,2025-10-08,Delivered,COD
4217,2918,1653,2025-11-05,Delivered,Card
4218,3262,4572,2025-07-30,Cancelled,Card
4219,2794,4391,2026-01-04,Delivered,COD
4220,3087,4816,2025-04-11,Cancelled,COD
4221,3812,4782,2025-11-09,Delivered,UPI
4222,3971,2687,2025-08-20,Delivered,UPI
4223,3352,1204,2025-06-05,Delivered,COD
4224,959,2938,2025-10-04,Delivered,UPI
4225,4144,406,2025-10-21,Delivered,Card
4226,1583,3908,2025-04-01,Delivered,Card
4227,3177,4215,2025-09-16,Delivered,Card
4228,2417,4080,2025-09-21,Delivered,UPI
4229,460,313,2026-01-19,Delivered,UPI
4230,2295,163,2025-09-07,Delivered,UPI
4231,2312,1529,2025-09-11,Delivered,UPI
4232,1230,4389,2025-02-06,Cancelled,COD
4233,1531,4786,2025-06-06,Delivered,COD
4234,4626,1566,2025-07-08,Cancelled,COD
4235,1388,4769,2025-03-02,Delivered,COD
4236,2798,399,2025-06-24,Delivered,Card
4237,1364,3587,2025-11-12,Delivered,UPI
4238,4503,1048,2025-07-01,Delivered,Card
4239,453,1943,2026-01-02,Delivered,UPI
4240,3905,3131,2025-08-21,Delivered,COD
4241,4910,2797,2025-12-17,Delivered,Card
4242,578,240,2025-10-09,Delivered,UPI
4243,3920,2359,2025-08-28,Delivered,COD
4244,3013,672,2025-06-17,Delivered,UPI
4245,3265,2620,2025-08-06,Delivered,UPI
4246,1932,2462,2025-09-20,Delivered,COD
4247,4243,3394,2025-01-26,Delivered,Card
4248,4502,402,2026-01-03,Delivered,UPI
4249,183,2107,2025-08-07,Delivered,COD
4250,3178,4149,2025-02-21,Delivered,UPI
4251,236,1088,2025-11-13,Cancelled,UPI
4252,638,1143,2026-01-13,Delivered,UPI
4253,3006,4382,2025-02-01,Delivered,Card
4254,4275,2066,2025-09-06,Delivered,Card
4255,2480,3909,2025-05-22,Delivered,Card
4256,3473,4256,2025-03-14,Cancelled,Card
4257,525,3960,2025-03-06,Delivered,COD
4258,2791,142,2025-05-22,Delivered,Card
4259,2371,397,2025-07-04,Delivered,UPI
4260,1285,2628,2025-06-13,Cancelled,COD
4261,1636,4630,2025-09-21,Delivered,UPI
4262,1724,1556,2025-04-02,Delivered,Card
4263,2447,2509,2026-01-17,Delivered,UPI
4264,4433,4382,2025-10-01,Delivered,UPI
4265,4215,1029,2025-12-14,Delivered,UPI
4266,1582,2177,2025-12-14,Delivered,UPI
4267,2461,671,2025-12-22,Delivered,Card
4268,580,4595,2025-01-27,Delivered,UPI
4269,3942,1856,2025-06-22,Cancelled,UPI
4270,196,3430,2025-12-25,Delivered,UPI
4271,333,2079,2025-07-20,Delivered,UPI
4272,3092,2007,2025-09-27,Delivered,Card
4273,4719,1689,2025-03-19,Delivered,UPI
4274,658,4432,2025-09-26,Delivered,COD
4275,704,570,2025-04-28,Delivered,COD
4276,4979,4695,2025-01-28,Delivered,UPI
4277,1450,1147,2025-05-08,Delivered,UPI
4278,1253,3775,2025-02-18,Delivered,Card
4279,524,865,2025-11-02,Delivered,COD
4280,2265,4901,2025-05-06,Delivered,Card
4281,2423,4410,2025-06-21,Delivered,UPI
4282,36,28,2025-09-25,Delivered,COD
4283,776,1030,2025-06-01,Cancelled,COD
4284,28,1997,2025-10-29,Cancelled,Card
4285,86,1342,2025-05-02,Delivered,UPI
4286,2236,1249,2025-01-26,Delivered,COD
4287,2353,2137,2025-08-30,Delivered,Card
4288,3494,2088,2025-04-19,Delivered,COD
4289,4282,681,2025-09-03,Delivered,UPI
4290,4654,375,2025-02-26,Cancelled,UPI
4291,2557,3370,2025-08-08,Delivered,UPI
4292,4313,3046,2025-07-17,Delivered,Card
4293,257,2338,2025-05-01,Delivered,UPI
4294,3807,806,2025-05-18,Delivered,Card
4295,1448,3040,2025-12-06,Delivered,COD
4296,4420,279,2025-10-15,Delivered,UPI
4297,2245,1406,2025-07-27,Delivered,Card
4298,4600,788,2025-06-09,Delivered,Card
4299,3344,1333,2025-09-19,Delivered,Card
4300,694,4373,2025-08-31,Delivered,UPI
4301,2066,3148,2025-09-19,Delivered,Card
4302,3601,2346,2025-05-22,Delivered,UPI
4303,4221,3450,2025-02-17,Delivered,UPI
4304,483,433,2025-10-12,Delivered,COD
4305,3666,1010,2025-06-07,Delivered,COD
4306,3076,3850,2025-03-23,Delivered,UPI
4307,2675,317,2025-10-18,Delivered,COD
4308,2399,4217,2025-12-24,Delivered,Card
4309,351,1366,2025-12-17,Delivered,UPI
4310,649,4400,2025-07-21,Delivered,COD
4311,3871,936,2025-11-03,Delivered,Card
4312,228,3519,2025-06-05,Delivered,UPI
4313,2064,3788,2025-08-02,Delivered,Card
4314,425,2769,2025-03-22,Delivered,UPI
4315,2512,496,2025-05-03,Delivered,COD
4316,4820,3593,2025-01-26,Delivered,Card
4317,1822,2233,2025-01-24,Delivered,COD
4318,4890,4019,2025-11-29,Delivered,Card
4319,4273,2936,2025-12-18,Delivered,Card
4320,2591,4809,2025-07-10,Delivered,Card
4321,2557,4446,2025-11-26,Delivered,Card
4322,1586,2368,2025-04-22,Delivered,COD
4323,1679,2585,2025-05-25,Delivered,Card
4324,4660,906,2025-10-04,Delivered,COD
4325,2281,3228,2026-01-06,Delivered,Card
4326,3750,1828,2025-03-10,Delivered,UPI
4327,2539,3723,2025-06-13,Cancelled,UPI
4328,1017,2581,2025-08-15,Delivered,Card
4329,444,4598,2025-03-25,Cancelled,UPI
4330,2068,1516,2025-08-20,Delivered,Card
4331,3683,4623,2025-09-30,Delivered,COD
4332,3799,4807,2025-06-07,Delivered,UPI
4333,3628,3004,2025-09-09,Delivered,Card
4334,111,112,2025-12-18,Delivered,Card
4335,2535,1673,2025-10-03,Delivered,COD
4336,89,2303,2025-10-12,Delivered,COD
4337,3391,1651,2026-01-19,Delivered,Card
